pc11_village_id,village_name,state_name,district_name,subdistrict_name,latitude,longitude,ntl_2019,ntl_2020,ntl_2021,ntl_2022,ntl_2023,ntl_2024,ntl_trend_slope,built_2020,built_2021,builtup_change,pop_2019,pop_2020,pop_growth_rate,ndbi_2019,ndbi_2024,ndbi_2020,ndbi_2021,ndbi_2022,ndbi_2023,ndbi_trend_slope,ndvi_2019,ndvi_2024,ndvi_2020,ndvi_2021,ndvi_2022,ndvi_2023,ndvi_trend_slope,tower_density_2024,tower_growth,dist_city_km,dist_highway_km,ghsl_2015,ghsl_2020,ghsl_change,s1_vv_2019,s1_vv_2024,ntl_growth_pct,ntl_growth_log,ndbi_growth,ndvi_growth,s1_vv_delta,ntl_breakpoint_year,ntl_pre_slope,ntl_post_slope,ntl_acceleration,ntl_growth_log_pct,ntl_growth_log_score,ntl_trend_slope_pct,ntl_trend_slope_score,ntl_2024_pct,ntl_2024_score,ndbi_growth_pct,ndbi_growth_score,ndbi_trend_slope_pct,ndbi_trend_slope_score,ndvi_trend_slope_pct,ndvi_trend_slope_score,ghsl_change_pct,ghsl_change_score,s1_vv_delta_pct,s1_vv_delta_score,tower_growth_pct,tower_growth_score,pop_growth_rate_pct,pop_growth_rate_score,builtup_change_pct,builtup_change_score,ntl_acceleration_pct,ntl_acceleration_score,dist_city_km_pct,dist_city_km_score,dist_highway_km_pct,dist_highway_km_score,ml_growth_prob,ml_growth_prob_score,spatial_lag_score,composite_score,district_rank_pct,multi_signal_confirmed,confidence_score,signals_active,signals_attempted,inter_signal_agreement,rank,shap_top1,shap_top2,shap_top3,archetype_name
9187015105,Jawal,Uttar Pradesh,Bulandshahr,,28.1716748,77.9120349,1.4862083,1.7488214,10.412379,10.98243,12.225547,9.565054,2.068413019180298,0.0,0.0,0.0,7.336089,,,0.03383618,,,,,,,0.22184701,,,,,,,0.0127323954473516,0.004456338406573,27.29,89.25,671.0,4027.0,3356.0,,,543.5877124357332,6.300029017435972,,,,2021.0,0.2626131,-0.1298857999999999,-0.3924989,99.3790138527679,100.0,98.15473347133026,76.55330429088875,91.90594979035085,33.34240434401566,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,99.10744298781027,100.0,50.00088459565133,0.0,95.11703200467066,33.33333333333284,50.00088459565133,0.0,46.17412380800736,0.0,15.866107602215026,24.990496067524028,32.53719724713833,16.726358058976377,45.76632521274526,18.004069201477368,99.9971473310806,99.99999608331058,67.53743340617821,68.3768710828055,100.0,True,71.4,10,14,43.8,13,ghsl_change,ndbi_growth,ntl_growth_log,Construction Boom
9527968732,Jangīpur,Jharkhand,Garhwa,,24.2808365,83.5141475,1.1348698,1.9014077,3.3374453,4.4459143,6.198625,8.158353,1.4033581801823207,1.0,1.0,0.0,8.923804,,,,,,,,,,,,,,,,,0.0,0.0,104.1,99.57,995.0,4006.0,3011.0,,,618.8800865086022,6.429526050476139,,,,2023.0,1.1369171100000002,1.959728,0.82281089,99.57539408736268,100.0,96.0830104559206,49.42343522110041,89.26277798418343,27.35256260082758,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,98.77129664030572,93.45765384352752,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,46.17412380800736,0.0,81.33326256568122,43.40915935044223,97.0065283159068,78.02175703368894,50.29014737363551,20.312455263836,99.9971473310806,99.99999608331058,84.50252809083294,68.24377389356735,100.0,True,71.4,10,14,53.5,14,ghsl_change,ndbi_growth,ntl_growth_log,Construction Boom
8128089571,Village_8128089571,Uttar Pradesh,Siddharth Nagar,,27.1726132,82.4612331,0.58536357,0.0,0.6878715,1.0462192,1.9542131,3.9483972,0.6581758601324899,1.0,1.0,0.0,9.540602,,,,,,,,,,,,,,,,,0.0,0.0,55.57,176.35,618.0,3456.0,2838.0,,,574.5204864730478,6.355274825222616,,,,2023.0,0.2070438389999999,1.9941841,1.787140261,99.471011800506,100.0,85.26617483148453,19.02489123556525,61.9323107407604,9.42624493430371,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,98.6023388709021,88.0879513809137,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,46.17412380800736,0.0,94.53673725739964,58.024081508090056,72.5368434088778,39.29417322633573,76.63075208322276,37.486668623128246,99.9971473310806,99.99999608331058,94.98492103442494,67.96243817135489,97.5609756097561,True,71.4,10,14,58.7,15,ghsl_change,ndbi_growth,ntl_growth_log,Construction Boom
9975530521,Bhur,Maharashtra,Washim,,20.3915376,77.2159052,0.62363935,0.7528818,0.95779335,1.113345,17.339306,12.589544,3.135552816731589,1.0,1.0,0.0,4.477792,,,,0.04105953,,,,,,,0.22754015,,,,,,0.0,0.0,41.17,148.63,739.0,4073.0,3334.0,,,1918.721878277886,7.559935599465718,,,,2023.0,0.16740285,-4.7497620000000005,-4.917164850000001,99.97876970436812,100.0,99.37370627885991,100.0,95.12587796118396,46.220916873583015,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,99.0888664791324,100.0,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,46.17412380800736,0.0,0.4051448083081223,0.0,55.18107672982679,27.802782193451197,69.3487606814925,31.286236292839355,99.9971473310806,99.99999608331058,57.60692319764625,67.88034557237889,100.0,True,71.4,10,14,43.5,16,ghsl_change,ndbi_growth,ntl_growth_log,Construction Boom
8665951656,Village_8665951656,Uttar Pradesh,Aligarh,,27.77024,78.298155,2.244038,1.764185,1.9926016,2.1331391,8.0581665,12.79449,2.050706883839198,1.0,1.0,0.0,12.77038,,,,0.025582671,,,,,,,0.26980022,,,,,,0.0,0.0,28.04,148.33,462.0,4160.0,3698.0,,,470.1547834751461,6.155186667366048,,,,2023.0,-0.0104280099999999,4.736323499999999,4.746751509999999,99.08002052261912,100.0,98.13527236700104,75.83101027035393,95.274490030607,47.09359280535489,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,99.36486032234666,100.0,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,46.17412380800736,0.0,99.06232860959256,100.0,33.81455336765564,17.32486800860578,69.26737788157034,31.21913204684056,99.9971473310806,99.99999608331058,56.054784101615326,67.80273861757735,96.01990049751244,True,71.4,10,14,49.7,17,ghsl_change,ndbi_growth,ntl_growth_log,Construction Boom
8892986300,Badauli,Uttar Pradesh,Bulandshahr,,28.1514711,77.904635,1.5742775,1.5939679,3.8173344,7.6710763,19.154198,26.159685,5.127470551218305,0.0,1.0,1.0,7.3762326,,,0.06963081,,,,,,,0.19446458,,,,,,,0.0254647908947032,0.0089126768131461,29.31,90.08,670.0,3806.0,3136.0,,,1561.6946504031214,7.354166950109577,,,,2023.0,2.05137629,7.005486999999999,4.954110709999998,99.96284698264424,100.0,99.8531571218796,100.0,99.0924048617377,100.0,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,98.91283194451816,97.33749666333522,50.00088459565133,0.0,97.81770252817437,66.66666666666643,50.00088459565133,0.0,95.73624896060012,100.0,99.1401730269094,100.0,36.024273304672434,18.3383448566449,46.09362560373653,18.18972428207404,99.9971473310806,99.99999608331058,63.288696214375726,67.76505872271565,99.24242424242424,True,71.4,10,14,46.6,18,ghsl_change,ndbi_growth,ntl_growth_log,Construction Boom
9994876251,Khadkarwadi,Maharashtra,Nanded,,18.8914364,77.0691669,0.8118268,1.0466456,1.3151094,1.7422371,1.5912762,6.5392127,0.8770842484065465,1.0,1.0,0.0,6.204284,,,,0.031969476,,,,,,,0.2318248,,,,,,0.0,0.0,38.94,205.95,1108.0,5736.0,4628.0,,,705.493573259715,6.560314105493987,,,,2023.0,0.3059694700000001,4.9479365,4.64196703,99.70631424375918,100.0,91.11865966066912,27.954915594310812,84.09497018912656,20.458137874451413,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,99.80008138279992,100.0,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,46.17412380800736,0.0,99.03225235744742,100.0,51.8434973373671,26.023212609886432,82.56638890363215,44.1076208950096,99.9971473310806,99.99999608331058,52.7231791885031,67.63615837192174,100.0,True,71.4,10,14,54.4,19,ghsl_change,ndbi_growth,ntl_growth_log,Construction Boom
8128089568,Village_8128089568,Uttar Pradesh,Siddharth Nagar,,27.1837227,82.4798154,0.6822837,0.5208683,0.9893479,2.1050818,3.4862707,4.506615,0.8323885236467634,1.0,1.0,0.0,9.698208,,,,,,,,,,,,,,,,,0.0,0.0,57.64,176.08,689.0,3429.0,2740.0,,,560.5192238946936,6.330646010270431,,,,2021.0,-0.1614154000000001,1.19329902,1.35471442,99.43032040054491,100.0,90.35436901792193,26.131623604526645,69.2921465598075,11.803179535352989,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,98.48468764927551,85.04615461018446,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,46.17412380800736,0.0,91.32919342568512,51.47043895065477,74.61652778514942,40.94606068731288,76.57944553544574,37.426274801729335,99.9971473310806,99.99999608331058,96.90980665120917,67.60241293658471,97.2560975609756,True,71.4,10,14,58.6,20,ghsl_change,ndbi_growth,ntl_growth_log,Construction Boom
8125936680,Village_8125936680,Uttar Pradesh,Siddharth Nagar,,27.3740539,82.5974893,0.6854823,0.56089634,0.84058696,2.9474168,2.9582577,3.519602,0.6705575006348746,1.0,1.0,0.0,9.0332575,,,,,,,,,,,,,,,,,0.0,0.0,81.94,186.12,630.0,3783.0,3153.0,,,413.4489978807622,6.026949922084949,,,,2022.0,0.07755233,0.2860925999999999,0.2085402699999999,98.70318277515348,96.55976555464724,85.74739486580684,19.52998084021349,54.2292518089981,7.600401781964525,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,98.93052385754471,97.86515528682904,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,46.17412380800736,0.0,44.9144596005166,34.09956289407747,90.63301664809016,60.33778305530553,78.69716752472445,39.672030234489085,99.9971473310806,99.99999608331058,80.14078275628711,67.48272978746184,96.64634146341464,True,71.4,10,14,57.6,21,ghsl_change,ndbi_growth,ntl_growth_log,Construction Boom
8245096487,Dingsi,Rajasthan,Kota,,24.6683904,76.0335016,4.6986847,3.131207,3.1510234,11.091046,17.150606,25.638363,4.419903182983399,1.0,1.0,0.0,6.4073544,,,,,,,,,,,,,,,,,0.0,0.0,60.6,301.44,489.0,4450.0,3961.0,,,445.6497857794117,6.101774810531505,,,,2021.0,-1.5674777000000004,7.35215788,8.919635580000001,98.92787007059071,99.17649482287094,99.77000513065478,100.0,99.04640588786866,100.0,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,99.54354864391487,100.0,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,46.17412380800736,0.0,99.7646975567468,100.0,77.47731012154344,43.30817995518359,93.86798294499584,65.46690239642685,99.9971473310806,99.99999608331058,55.05723816080638,67.46463450854172,100.0,True,71.4,10,14,50.6,22,ghsl_change,ndbi_growth,ntl_growth_log,Construction Boom
10099180471,Pathri,Maharashtra,Solapur,,18.3203836,75.8092207,0.5746759,0.68431985,0.7058617,1.1602486,2.427086,4.796715,0.7655108588082449,1.0,1.0,0.0,3.1793182,,,,-0.020821568,,,,,,,0.27308714,,,,,,0.0,0.0,72.51,107.25,401.0,4497.0,4096.0,,,734.6817745445737,6.60079765368665,,,,2023.0,0.177825995,2.369629,2.191803005,99.73815968720696,100.0,88.76209684553191,23.40345415988974,72.41653840029723,13.038447790439792,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,99.60900872211312,100.0,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,46.17412380800736,0.0,96.07239530810466,64.1569596320108,85.68724236151655,52.81251795529851,53.75422394423509,22.03032396140522,99.9971473310806,99.99999608331058,47.06058423911857,67.3530286244525,100.0,True,71.4,10,14,56.1,23,ghsl_change,ndbi_growth,ntl_growth_log,Construction Boom
245628684,Hanagal,Karnataka,Chitradurga,,14.7383723,76.7039857,2.5552914,2.7735722,9.229102,16.254704,16.903667,14.308943,3.090975543430873,1.0,1.0,0.0,7.5275283,,,,,,,,,,,,,,,,,0.0127323954473516,0.004456338406573,50.56,92.02,446.0,3542.0,3096.0,,,459.9730426048473,6.133339565375471,,,,2022.0,3.3369053,-0.9728805000000004,-4.3097858,99.0251755922368,100.0,99.3436300267148,100.0,96.1626240645401,53.542250905048014,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,98.882755692373,96.09594696099674,50.00088459565133,0.0,95.11703200467066,33.33333333333284,50.00088459565133,0.0,46.17412380800736,0.0,0.5289881994940113,0.0,66.93292995771633,35.29612676281131,46.900376837747466,18.623665072866263,99.9971473310806,99.99999608331058,58.28760416065943,67.32877166467907,100.0,True,71.4,10,14,41.1,24,ghsl_change,ndbi_growth,ntl_growth_log,Construction Boom
2377530058,Dāmodarabād,Uttar Pradesh,Saharanpur,,30.0964481,77.814402,1.3551282,10.451203,21.152359,20.005264,18.060162,15.766938,2.6782522916793825,1.0,1.0,0.0,10.115489,,,,,,,,,,,,,,,,,0.0,0.0,30.53,168.47,628.0,3770.0,3142.0,,,1063.5015786698264,6.970261967347772,,,,2021.0,9.0960748,-1.8101365000000005,-10.9062113,99.8885409479327,100.0,99.03225235744742,100.0,96.86145462908904,59.75050647062984,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,98.92256249668276,97.52372911868598,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,46.17412380800736,0.0,0.0548449303823222,0.0,38.23133945473524,19.3119210413754,74.67756488509103,35.72406376155983,99.9971473310806,99.99999608331058,53.05106047449961,67.28111180402446,100.0,True,71.4,10,14,41.6,25,ghsl_change,ndbi_growth,ntl_growth_log,Construction Boom
