pc11_village_id,village_name,state_name,district_name,subdistrict_name,latitude,longitude,ntl_2019,ntl_2020,ntl_2021,ntl_2022,ntl_2023,ntl_2024,ntl_trend_slope,built_2020,built_2021,builtup_change,pop_2019,pop_2020,pop_growth_rate,ndbi_2019,ndbi_2024,ndbi_2020,ndbi_2021,ndbi_2022,ndbi_2023,ndbi_trend_slope,ndvi_2019,ndvi_2024,ndvi_2020,ndvi_2021,ndvi_2022,ndvi_2023,ndvi_trend_slope,tower_density_2024,tower_growth,dist_city_km,dist_highway_km,ghsl_2015,ghsl_2020,ghsl_change,s1_vv_2024,ntl_growth_pct,ntl_growth_log,ndbi_growth,ndvi_growth,s1_vv_delta,ntl_breakpoint_year,ntl_pre_slope,ntl_post_slope,ntl_acceleration,ntl_growth_log_pct,ntl_growth_log_score,ntl_trend_slope_pct,ntl_trend_slope_score,ntl_2024_pct,ntl_2024_score,ndbi_growth_pct,ndbi_growth_score,ndbi_trend_slope_pct,ndbi_trend_slope_score,ndvi_trend_slope_pct,ndvi_trend_slope_score,ghsl_change_pct,ghsl_change_score,s1_vv_delta_pct,s1_vv_delta_score,tower_growth_pct,tower_growth_score,pop_growth_rate_pct,pop_growth_rate_score,builtup_change_pct,builtup_change_score,ntl_acceleration_pct,ntl_acceleration_score,dist_city_km_pct,dist_city_km_score,dist_highway_km_pct,dist_highway_km_score,ml_growth_prob,ml_growth_prob_score,spatial_lag_score,composite_score,district_rank_pct,multi_signal_confirmed,confidence_score,signals_active,signals_attempted,inter_signal_agreement,rank,shap_top1,shap_top2,shap_top3,archetype_name
3810947963,Hiriyannanahalli,Karnataka,Chikballapura,,13.474134,77.8198538,0.7063184,0.67940265,0.8545611,1.6567994,3.6533597,3.686195,0.7035283412252153,1.0,1.0,0.0,2.8015919,,,,,,,,,,,,,,,,,0.0,0.0,47.95,59.72,213.0,1998.0,6.11510081533904,,421.8885703671319,6.0471087173152265,,,,2023.0,0.302660145,0.0328352999999999,-0.2698248450000001,98.7580277055358,97.26474635162997,86.9309838472834,20.87497456988024,57.5694849884118,8.309767671036143,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,99.4462431222688,100.0,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,46.17412380800736,0.0,19.88571024184845,26.84968631776893,63.95272720839304,33.213312138101,31.751676308759265,11.398774586995737,99.9972671506747,99.99766548101304,87.35911557192634,63.54702950623726,100.0,True,71.4,10,14,53.7,11,ghsl_change,ndbi_growth,ntl_growth_log,Steady Grower
4742745307,Hirevuda Tanda,Karnataka,Davanagere,,14.0854019,75.9461599,0.6624257,0.63844347,2.077047,6.652632,5.479595,3.7306573,0.9840056708880832,0.0,0.0,0.0,2.0188286,,,,0.103489034,,,,,,,0.34569058,,,,,,0.0,0.0,42.78,33.89,582.0,1919.0,4.5218292432455085,,463.1812443267222,6.140275088730054,,,,2022.0,0.7073106499999999,-1.46098735,-2.168298,99.0481750791713,100.0,92.70208587654582,32.31660732645448,58.395697326751936,8.49909158602458,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,98.97033066185446,98.6967710400203,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,46.17412380800736,0.0,1.8311129982485008,0.0,57.34302850167189,29.087583551988978,16.73743431877289,5.621099006499271,99.9972671506747,99.99766548101304,73.95310834836062,63.50182089557303,100.0,True,71.4,10,14,44.9,12,ghsl_change,ndbi_growth,ntl_growth_log,Steady Grower
5289326462,Venkatapur,Telangana,Mahbubnagar,,15.9883325,77.7470469,0.57510066,0.52686745,1.0395789,1.2739989,1.3906821,1.7825398,0.2532302805355617,0.0,1.0,1.0,2.856231,,,0.002534088,0.05845379,,,,,,0.07018524,0.30345058,,,,,,0.0,0.0,33.92,176.02,1370.0,2551.0,3.4744950444424223,,209.95266115674423,5.351633753597411,0.055919702,0.23326534,,2021.0,-0.04823321,0.2345565899999999,0.2827898,90.12083576597138,72.9430302667865,18.32174513030094,2.50577144176487,2.981087344974612,0.2038564776858393,2.616633936627568,61.37139629560774,50.00088459565133,0.0,50.00088459565133,0.0,98.35111370592502,78.40327991833094,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,95.73624896060012,100.0,50.31756983882667,35.22485383078994,43.98474957097111,22.0171860137003,76.55821523981388,37.41285395252957,99.9972671506747,99.99766548101304,49.00851084350301,63.36775569123424,100.0,True,71.4,10,14,38.7,13,ghsl_change,ntl_growth_log,ndbi_growth,Construction Boom
11711433483,Panpur,Uttarakhand,Nainital,,29.2190455,79.4707381,2.5848477,2.4947143,3.0844347,12.59274,17.579716,17.453684,3.688785443987165,1.0,1.0,0.0,5.3284483,,,,,,,,,,,,,,,,,1.222309962945756,0.4278084870310146,64.01,237.52,1144.0,1650.0,0.7707901921636563,,575.2306528543247,6.356508019524801,,,,2022.0,0.2497935,2.430472,2.1806785,99.47278099180863,100.0,99.60900872211312,100.0,97.49305592413708,66.93280150060104,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,92.24386532915804,26.0154074721802,50.00088459565133,0.0,99.9681545565522,100.0,50.00088459565133,0.0,46.17412380800736,0.0,96.03170390814358,63.98836186914399,80.255825062364,46.02940519283194,87.10436459494365,51.169224382283055,99.9972671506747,99.99766548101304,89.22452636385009,63.36318726117148,100.0,True,71.4,10,14,53.2,14,ghsl_change,ndbi_growth,ntl_growth_log,Connectivity-Led Growth
7966413155,Gharghoda Tahsil,Chhattisgarh,Raigarh,,22.2848277,83.3062362,0.6173939,0.8446002,1.3399258,1.7513905,3.9574635,3.4878356,0.6886360934802463,1.0,1.0,0.0,1.80472,,,,,,,,,,,,,,,,,0.0,0.0,113.16,59.48,491.0,1773.0,6.769428841844911,,464.9287432221147,6.144032710892958,,,,2023.0,0.38973154,-0.4696278999999999,-0.8593594399999999,99.06232860959256,100.0,86.42499513472391,20.26746868046427,53.65072625302973,7.465137991897687,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,99.57893246996797,100.0,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,46.17412380800736,0.0,7.434141853758646,17.914977416150894,97.93358455849832,85.25175722521213,31.632255895830014,11.345091190196696,99.9972671506747,99.99766548101304,66.9627394078613,63.347786792545016,100.0,True,71.4,10,14,45.5,15,ghsl_change,ndbi_growth,ntl_growth_log,Remote Village Emergence
7467066798,Rajakumari North,Kerala,Idukki,,9.9780056,77.1597018,0.5039212,0.5149218,0.7561081,1.3215986,1.6157767,1.9035642,0.3104648624147687,0.0,0.0,0.0,3.7752218,,,,,,,,,,,,,,,,,0.0254647908947032,0.0089126768131461,42.7,30.77,781.0,1446.0,4.06825631936435,,277.75037049443443,5.630316651901461,,,,2022.0,0.12609345,0.2909828,0.16488935,95.89016860393114,82.68895453991757,40.82408930877696,4.840566441507275,6.245245298374113,0.7191877407362618,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,98.726182262088,89.90819322566061,50.00088459565133,0.0,97.81770252817437,66.66666666666643,50.00088459565133,0.0,46.17412380800736,0.0,41.72460768182864,33.438010091586186,57.210339153972726,29.023742490695177,14.63032747731012,4.923214848111776,99.9972671506747,99.99766548101304,67.40104415046851,63.32928404216639,100.0,True,71.4,10,14,44.6,16,ghsl_change,ndbi_growth,ntl_growth_log,Steady Grower
4442587329,Chimanahalli,Karnataka,Chikballapura,,13.4597769,77.8146669,0.7666959,0.7449881,0.99881685,2.5060573,4.4673796,4.980848,0.9641478419303894,0.0,0.0,0.0,3.7572944,,,,,,,,,,,,,,,,,0.0,0.0,48.73,58.04,684.0,1942.0,4.240872872273658,,549.6510546097873,6.311101313818031,,,,2022.0,0.116060475,1.23739535,1.1213348749999998,99.38962900058384,100.0,92.43493798984484,31.506538339595902,74.16626859862356,13.822500357188838,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,98.82525697503672,93.25286819944162,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,46.17412380800736,0.0,88.29503034163085,47.93344838919828,64.92135944659697,33.83576248571557,30.82550466181908,11.022990809402469,99.9972671506747,99.99766548101304,85.9377548771354,63.28446779592497,99.812382739212,True,71.4,10,14,54.8,17,ghsl_change,ndbi_growth,ntl_growth_log,Steady Grower
5400923533,Karne Thanda,Telangana,Mahbubnagar,,16.5096168,78.0954498,2.0869136,5.893935,4.8424883,6.1362453,9.577392,11.92542,1.758190209524972,1.0,1.0,0.0,3.5893812,,,0.09569144,,,,,,,0.10426405,,,,,,,0.0,0.0,75.74,217.39,1147.0,3223.0,6.3327409280022655,,471.43812757749055,6.157906791433554,,,,2021.0,3.8070214,2.46899418,-1.33802722,99.09417405304036,100.0,97.49128673283442,63.89825133150947,94.6340427790457,43.3930254753022,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,99.50285724395378,100.0,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,46.17412380800736,0.0,3.95768094404048,10.66051379152892,87.37062788599331,55.39010080503579,84.395732710578,46.66652947576374,99.9972671506747,99.99766548101304,63.415965819747285,63.17044811313932,99.82788296041308,True,71.4,10,14,42.7,18,ghsl_change,ndbi_growth,ntl_growth_log,Steady Grower
8892986300,Badauli,Uttar Pradesh,Bulandshahr,,28.1514711,77.904635,1.5742775,1.5939679,3.8173344,7.6710763,19.154198,26.159685,5.127470551218305,0.0,1.0,1.0,7.3762326,,,0.06963081,,,,,,,0.19446458,,,,,,,0.0254647908947032,0.0089126768131461,29.31,90.08,670.0,3806.0,2.2814478919279413,,1561.6946504031214,7.354166950109577,,,,2023.0,2.05137629,7.005486999999999,4.954110709999998,99.96284698264424,100.0,99.8531571218796,100.0,99.0924048617377,100.0,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,96.87206977690498,55.28640678941154,50.00088459565133,0.0,97.81770252817437,66.66666666666643,50.00088459565133,0.0,95.73624896060012,100.0,99.1401730269094,100.0,36.024273304672434,18.3383448566449,46.09362560373653,18.18972428207404,99.9972671506747,99.99766548101304,63.288696214375726,63.12371231794911,100.0,True,71.4,10,14,46.9,19,ghsl_change,ndbi_growth,ntl_growth_log,NTL Breakout
9975530521,Bhur,Maharashtra,Washim,,20.3915376,77.2159052,0.62363935,0.7528818,0.95779335,1.113345,17.339306,12.589544,3.135552816731589,1.0,1.0,0.0,4.477792,,,,0.04105953,,,,,,,0.22754015,,,,,,0.0,0.0,41.17,148.63,739.0,4073.0,5.580998013746072,,1918.721878277886,7.559935599465718,,,,2023.0,0.16740285,-4.7497620000000005,-4.917164850000001,99.97876970436812,100.0,99.37370627885991,100.0,95.12587796118396,46.220916873583015,51.616156254975856,0.0,50.00088459565133,0.0,50.00088459565133,0.0,99.2994002441484,100.0,50.00088459565133,0.0,46.56776887284822,0.0,50.00088459565133,0.0,46.17412380800736,0.0,0.4051448083081223,0.0,55.18107672982679,27.802782193451197,69.3487606814925,31.286236292839355,99.9972671506747,99.99766548101304,57.60692319764625,62.879995982034266,100.0,True,71.4,10,14,43.5,20,ghsl_change,ndbi_growth,ntl_growth_log,Market Corridor Growth
